Geography,Car_Truck_Van_Less_Than_15,Car_Truck_Van_15_to_29,Car_Truck_Van_30_to_44,Car_Truck_Van_45_to_59,Car_Truck_Van_More_Than_60,Car_Truck_Van_Avg_Duration,Public_Transit_Less_Than_15,Public_Transit_15_to_29,Public_Transit_30_to_44,Public_Transit_45_to_59,Public_Transit_More_Than_60,Public_Transit_Avg_Duration,Active_Transportation_Less_Than_15,Active_Transportation_15_to_29,Active_Transportation_30_to_44,Active_Transportation_45_to_59,Active_Transportation_More_Than_60,Active_Transportation_Avg_Duration,Motorcycle_Scooter_Moped_Less_Than_15,Motorcycle_Scooter_Moped_15_to_29,Motorcycle_Scooter_Moped_30_to_44,Motorcycle_Scooter_Moped_45_to_59,Motorcycle_Scooter_Moped_More_Than_60,Motorcycle_Scooter_Moped_Avg_Duration,Other_Less_Than_15,Other_15_to_29,Other_30_to_44,Other_45_to_59,Other_More_Than_60,Other_Avg_Duration,Province or Territory Abbreviation,Population (2021),Population (2016),Population Percentage Change (2016->2021),Land area (2021) (km^2),Population density per km^2 (2021)
Soda Creek 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,30,59,-49.2,4.03,7.4
Johny Sticks 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,10,0,3.07,3.3
Williams Lake 1,20,35,0,0,0,12.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,248,191,29.8,16.55,15
Alexis Creek 14,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,1.64,3
Alexis Creek 16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.38,0
Anahim's Flat 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,437,342,27.8,38.59,11.3
Charley Boy's Meadow 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,4.68,0
Kluskus 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,38,36,5.6,4.4,8.6
Coglistiko River 29,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.62,0
Nazco 20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,81,90,-10,4.66,17.4
Puntzi Lake 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,0.23,21.6
Redstone Flat 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,181,196,-7.7,3.45,52.5
Squinas 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,137,134,2.2,4.16,33
Stone 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,219,187,17.1,15.48,14.2
Agats Meadow 8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.2,0
Thomas Squinas Ranch 2A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,2.56,2
Alexis Creek 21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,3.61,0
Baptiste Meadow 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,5,-100,2.06,0
Toosey 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,104,107,-2.8,22.43,4.6
Towdystan Lake 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,10,50,2.64,5.7
Trout Lake Alec 16,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,15,-100,0.94,0
Ulkatcho 13,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,2.01,0
Alexis Creek 34,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.32,0
Betty Creek 18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.29,0
Salmon River Meadow 7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.93,0
Sundayman's Meadow 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.49,0
Euchinico Creek 17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,3.87,1.3
Sandy Harry 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,5,-100,1.68,0
Fishtrap 19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,15,-33.3,0.28,36.1
Swan Lake 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,5,-100,0.96,0
Alkali Lake 4A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,10,-50,1.29,3.9
Michel Gardens 36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,0.04,120.8
Ulkatcho 14A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,116,155,-25.2,2.64,44
Baezaeko River 27,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.22,0
Anahim's Meadow,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,10,0,4.19,2.4
Little Springs,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,20,15,33.3,4.71,4.2
Port McNeill,520,60,70,30,25,13.4,0,0,25,0,0,40.0,105,20,0,0,0,9.1,0,0,0,0,0,0.0,0,0,0,0,15,120.0,B.C.,"2,356","2,337",0.8,13.77,171.1
Port Alice,45,10,0,0,10,18.0,0,0,0,0,0,0.0,35,0,0,0,0,7.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,739,664,11.3,7.03,105.1
Mount Waddington B,0,0,10,0,15,44.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,35,60,-41.7,"2,579.60",0
Mount Waddington C,160,60,30,0,25,23.0,0,0,0,0,0,0.0,25,0,0,0,0,4.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,764,750,1.9,"1,505.03",0.5
Fort Rupert 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,58,27,114.8,0.05,"1,205.80"
Tsulquate 4,25,0,0,0,0,5.8,0,0,0,0,0,0.0,10,0,0,0,0,4.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,451,431,4.6,0.6,753
Dead Point 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,22,10,120,0.42,52.7
Gwayasdums 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,38,27,40.7,0.32,119.5
Hopetown 10A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.03,0
Quaee 7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,111,78,42.3,2.05,54.2
Kippase 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,220,228,-3.5,0.14,"1,578.20"
Quatsino Subdivision 18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,246,224,9.8,0.24,"1,018.20"
Thomas Point 5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.19,0
Hope Island 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,36.65,0
Central Coast A,25,0,0,0,0,7.0,0,10,0,0,0,18.0,20,0,0,0,0,2.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,149,203,-26.6,"19,779.25",0
Central Coast C,70,15,0,0,0,6.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,661,653,1.2,"3,963.65",0.2
Central Coast D,30,0,0,0,0,8.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,403,399,1,304.21,1.3
Central Coast E,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,162,148,9.5,359.53,0.5
Bella Bella 1,205,0,0,0,0,6.6,0,0,0,0,0,0.0,130,25,0,0,0,6.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,193","1,019",17.1,5.83,204.5
Bella Coola 1,240,130,15,0,10,15.0,10,10,0,0,0,16.0,50,10,0,0,0,10.2,0,0,0,0,0,0.0,0,10,0,0,0,0.0,B.C.,937,807,16.1,15.22,61.6
Katit 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,77,90,-14.4,6.04,12.7
Port Edward,25,65,0,0,0,14.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,470,467,0.6,167.16,2.8
Prince Rupert,"3,035",715,30,0,30,9.9,10,55,20,0,0,19.2,285,220,30,0,0,12.8,0,0,0,0,0,0.0,50,15,0,0,10,21.2,B.C.,"12,300","12,220",0.7,66,186.4
North Coast A,20,10,0,0,0,16.5,0,0,0,0,0,0.0,0,0,0,0,0,10.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,45,41,9.8,"2,928.16",0
Masset,245,50,20,0,0,11.6,0,0,0,0,0,0.0,45,0,0,0,0,8.0,0,0,0,0,0,0.0,0,0,0,0,0,40.0,B.C.,838,793,5.7,20.69,40.5
Port Clements,30,15,10,0,0,16.4,0,0,0,0,0,0.0,10,0,0,0,0,3.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,340,282,20.6,13.07,26
North Coast E,65,40,20,10,15,19.2,0,0,0,0,0,0.0,40,0,0,0,0,5.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,325,340,-4.4,"3,408.85",0.1
Masset 1,65,0,0,0,0,10.8,0,0,0,0,0,0.0,10,15,0,0,0,15.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,475,555,-14.4,3.16,150.4
Skidegate 1,105,50,0,0,0,10.2,0,0,0,0,0,0.0,35,10,0,0,0,9.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,697,837,-16.7,5.12,136
Kulkayu (Hartley Bay) 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,58,52,11.5,1.14,51
Dolphin Island 1,35,10,0,0,0,8.8,0,0,0,0,0,0.0,45,10,0,0,0,10.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,295,353,-16.4,15.09,19.5
Lax Kw'alaams 1,40,0,0,0,0,11.4,0,0,0,0,0,0.0,0,15,0,0,0,13.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,627,646,-2.9,108.84,5.8
Kitimat,"2,030","1,015",145,185,175,15.9,80,155,45,40,45,31.2,130,65,0,0,0,10.6,0,0,0,0,0,0.0,195,105,45,0,260,54.2,B.C.,"8,236","8,131",1.3,239.28,34.4
Terrace,"3,930","1,030",70,85,25,10.2,10,15,15,0,0,19.5,270,155,55,0,10,14.7,10,0,0,0,0,0.0,15,0,0,0,0,9.0,B.C.,"12,017","11,643",3.2,57.33,209.6
Kitimat-Stikine C (Part 1),35,10,0,0,0,8.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"2,978","2,834",5.1,"9,635.77",0.3
Kitimat-Stikine E,315,135,25,10,25,14.2,10,10,0,0,0,13.0,35,10,0,0,0,10.0,0,0,0,0,0,0.0,45,10,0,0,10,33.5,B.C.,"3,932","3,993",-1.5,16.49,238.5
Kitimat-Stikine C (Part 2),10,0,0,0,0,0.0,0,0,0,0,10,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,10,0,25,120.0,B.C.,0,5,-100,"17,986.66",0
Hazelton,115,35,30,20,20,23.6,0,0,0,0,0,0.0,25,0,0,0,0,5.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,257,313,-17.9,2.89,89.1
New Hazelton,110,25,10,0,0,9.0,0,0,0,0,0,0.0,0,10,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,602,580,3.8,24.34,24.7
Kitimat-Stikine B,70,25,10,10,20,32.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,455","1,473",-1.2,"7,382.17",0.2
Stewart,175,0,0,0,20,19.5,0,0,0,0,0,95.0,20,0,0,0,0,6.4,0,0,0,0,0,0.0,20,0,0,0,0,5.6,B.C.,517,401,28.9,551.57,0.9
Nisga'a,235,35,15,25,20,15.6,0,0,0,0,0,0.0,120,10,0,0,0,6.0,0,0,0,0,0,0.0,15,0,0,0,0,6.0,B.C.,"1,794","1,880",-4.6,"2,001.25",0.9
Kitimat-Stikine F,65,0,0,0,0,3.7,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,10,10,0,0,0,54.0,B.C.,326,360,-9.4,"12,956.41",0
Kitimat-Stikine A,10,0,0,0,10,36.0,15,0,0,0,10,68.0,20,0,0,0,0,9.2,0,0,0,0,0,0.0,75,0,0,0,0,11.9,B.C.,48,20,140,"25,253.67",0
Kitasoo 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,217,292,-25.7,3.09,70.3
Kitamaat 2,35,30,10,0,0,14.6,0,0,0,0,0,0.0,10,0,0,0,0,9.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,507,525,-3.4,1.51,335.3
Kitsumkaylum 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,315,334,-5.7,4.86,64.9
Kshish 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,2.59,0
Kulspai 6,20,10,0,0,10,35.0,0,0,0,0,0,0.0,10,0,0,0,0,8.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,73,87,-16.1,0.07,"1,022.40"
Coryatsaqua (Moricetown) 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,80,86,-7,1.43,55.8
Hagwilget 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,183,191,-4.2,1.26,144.7
Gitanmaax 1,70,30,10,10,15,19.4,0,0,0,0,0,0.0,20,10,0,0,0,10.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,560,630,-11.1,10.48,53.4
Kispiox 1,55,10,0,0,0,7.0,0,0,0,0,0,0.0,10,0,0,0,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,578,599,-3.5,12.31,47
Gitsegukla 1,15,0,0,10,0,19.0,0,0,0,0,0,0.0,10,0,0,0,0,3.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,444,427,4,10.98,40.4
Gitanyow 1,40,10,0,0,0,11.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,408,434,-6,5.01,81.4
Gitwangak 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,450,430,4.7,17.62,25.5
Moricetown 1,55,15,25,0,0,15.9,0,0,0,0,0,0.0,15,0,0,0,0,7.6,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,253,306,-17.3,5.73,44.1
Sik-e-dakh 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,209,236,-11.4,4.4,47.5
Babine 17,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,87,111,-21.6,1.14,76.4
Bulkley River 19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,174,128,35.9,2.23,78.1
Iskut 6,30,0,0,0,15,23.2,0,0,0,0,0,0.0,20,0,0,0,0,7.4,0,0,0,0,0,0.0,20,0,0,0,10,30.0,B.C.,478,295,62,0.58,822.3
Guhthe Tah 12,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,142,148,-4.1,0.31,457.9
Kitselas 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,291,269,8.2,4.74,61.4
Dease Lake 9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,54,54,0,1.05,51.2
Tahltan 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,1.55,0
Fraser Lake,20,30,40,0,0,26.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,965,988,-2.3,4.06,237.4
Fort St. James,380,155,25,25,45,19.7,0,0,0,0,30,92.0,60,0,0,0,0,8.2,0,0,0,0,0,0.0,10,0,0,0,10,28.0,B.C.,"1,386","1,598",-13.3,23.45,59.1
Bulkley-Nechako D,225,110,45,0,25,18.2,0,0,0,0,0,0.0,15,0,0,0,0,6.4,0,0,0,0,0,0.0,20,0,0,0,0,5.4,B.C.,"1,607","1,472",9.2,"4,389.75",0.4
Bulkley-Nechako F,70,15,25,0,10,22.2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,20,0,0,0,15.0,B.C.,"3,517","3,665",-4,"5,386.26",0.7
Burns Lake,805,240,80,60,60,15.3,0,0,0,0,10,0.0,75,25,0,0,0,9.2,0,0,0,0,0,0.0,0,0,0,0,0,14.0,B.C.,"1,659","1,779",-6.7,6.54,253.7
Bulkley-Nechako E,45,55,10,0,0,18.6,0,0,0,0,0,0.0,0,10,0,0,0,0.0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,B.C.,"1,512","1,593",-5.1,"15,856.11",0.1
Granisle,15,0,0,10,0,25.0,0,0,0,0,0,0.0,20,0,0,0,0,6.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,337,303,11.2,39.85,8.5
Houston,925,165,100,55,90,16.7,0,0,0,0,0,0.0,75,30,10,0,0,11.4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"3,052","2,993",2,72.88,41.9
Telkwa,85,95,15,10,15,19.2,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,"1,474","1,327",11.1,7.04,209.5
Smithers,"2,035",680,110,65,75,12.7,0,0,0,0,0,0.0,390,150,25,0,0,12.6,0,0,0,0,0,0.0,65,0,15,0,0,6.2,B.C.,"5,378","5,401",-0.4,15.26,352.4
Bulkley-Nechako A,425,175,15,10,15,12.4,0,0,0,0,0,0.0,75,10,10,0,0,9.3,0,0,0,0,0,0.0,15,0,0,0,0,3.8,B.C.,"5,587","5,256",6.3,"3,674.43",1.5
Bulkley-Nechako G,20,0,0,0,0,6.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,836,903,-7.4,"14,417.38",0.1
Ye Koo Che 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,90,87,3.4,1.99,45.1
Nautley (Fort Fraser) 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,227,192,18.2,5.07,44.8
Nak'azdli,50,10,0,10,0,10.8,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,528,548,-3.6,3.09,170.9
Sowchea 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,0,0,1,5
Binche 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,118,182,-35.2,4.63,25.5
Seaspunkut 4,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,15,-33.3,2.39,4.2
Stellaquo (Stella) 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,189,202,-6.4,8.31,22.7
Stony Creek 1,25,15,10,10,10,20.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,323,313,3.2,26.37,12.2
Tache 1,25,0,0,0,0,14.4,0,0,0,0,10,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,400,401,-0.2,8.98,44.5
Tacla Lake (Ferry Landing) 9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,0,0,0.72,20.7
Laketown 3,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,16,18,-11.1,2.44,6.6
Dzitline Lee 9,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,15,10,50,5.44,2.8
Burns Lake 18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,33,48,-31.3,0.56,59.4
Cheslatta 1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,49,84,-41.7,10.81,4.5
Duncan Lake 2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,5,5,0,0.67,7.5
Skins Lake 16A,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,10,5,100,0.67,14.9
Skins Lake 16B,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,23,-100,0.63,0
Tatla West 11,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,0,0,0,0.45,0
Woyenne 27,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,548,243,125.5,0.15,"3,753.40"
Babine 25,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,B.C.,83,112,-25.9,0.48,171.3
